,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-02-23 01:50:28,644.0,-54.0,4.0,10.0,3.0,580.0
2023-02-23 01:52:53,122.0,1.0,-5.0,7.0,0.0,-269.0
2023-02-23 02:15:08,-480.0,1.0,-7.0,-5.0,3.0,-611.0
2023-02-23 02:16:08,321.0,-6.0,-1.0,0.0,0.0,-450.0
2023-02-23 02:17:08,841.0,-22.0,8.0,1.0,1.0,1675.0
2023-02-23 03:44:58,304.0,17.0,4.0,-1.0,1.0,725.0
2023-02-23 03:45:58,717.0,33.0,-2.0,-16.0,-4.0,686.0
2023-02-23 03:46:58,-534.0,11.0,0.0,-3.0,3.0,-478.0
2023-02-23 03:47:58,507.0,39.0,-2.0,-2.0,-1.0,-522.0
2023-02-23 03:48:58,46.0,3.0,4.0,-3.0,-3.0,1105.0
2023-02-23 03:49:58,-80.0,-4.0,3.0,-1.0,4.0,-194.0
2023-02-23 03:50:58,31.0,1.0,0.0,-1.0,-3.0,-178.0
2023-02-23 03:51:58,-197.0,-34.0,-4.0,1.0,0.0,144.0
2023-02-23 03:54:58,-757.0,-62.0,-2.0,18.0,2.0,-744.0
2023-02-23 03:55:58,1178.0,24.0,10.0,-10.0,-1.0,897.0
2023-02-23 03:56:58,135.0,5.0,-14.0,0.0,1.0,-364.0
2023-02-24 00:54:20,164.0,8.0,0.0,3.0,4.0,64.0
2023-02-24 06:40:38,1184.0,33.0,3.0,0.0,10.0,825.0
2023-02-24 06:43:43,12.0,-7.0,3.0,11.0,8.0,564.0
2023-02-24 06:44:43,-749.0,-10.0,-6.0,-5.0,5.0,-1078.0
2023-02-24 06:45:43,666.0,11.0,-1.0,3.0,2.0,347.0
2023-02-24 08:42:55,-296.0,-3.0,7.0,-2.0,3.0,792.0
2023-02-24 08:43:55,-110.0,13.0,-9.0,-3.0,4.0,-2025.0
2023-02-24 09:02:01,-730.0,-20.0,-1.0,-6.0,-2.0,-844.0
2023-02-24 09:03:01,917.0,23.0,1.0,-5.0,1.0,775.0
2023-02-24 09:06:01,-326.0,-6.0,2.0,14.0,0.0,597.0
2023-02-24 09:07:01,453.0,9.0,19.0,-6.0,-2.0,442.0
2023-02-24 23:33:49,-299.0,-10.0,4.0,1.0,17.0,644.0
2023-02-24 23:34:49,682.0,-24.0,-2.0,2.0,0.0,589.0
2023-02-24 23:35:49,-309.0,13.0,1.0,3.0,8.0,-1455.0
2023-02-24 23:36:49,156.0,82.0,73.0,-2.0,7.0,2472.0
2023-02-24 23:37:49,-330.0,-20.0,-68.0,-1.0,17.0,-1478.0
2023-02-24 23:38:49,-692.0,-74.0,-4.0,2.0,-2.0,-1591.0
2023-02-25 02:45:01,-507.0,47.0,3.0,-5.0,18.0,453.0
2023-02-25 02:46:01,-92.0,-42.0,0.0,3.0,1.0,-650.0
2023-02-25 02:48:01,-476.0,-18.0,-2.0,2.0,5.0,-628.0
2023-02-25 02:49:01,225.0,-1.0,2.0,3.0,2.0,622.0
2023-02-25 02:50:01,-138.0,-2.0,0.0,3.0,1.0,-325.0
2023-02-25 02:53:01,-95.0,-13.0,-2.0,3.0,2.0,-294.0
2023-02-25 02:55:01,501.0,36.0,21.0,0.0,-2.0,1708.0
2023-02-25 02:56:01,1063.0,-3.0,-12.0,-5.0,0.0,1461.0
2023-02-25 02:58:01,-860.0,-10.0,-7.0,15.0,1.0,-1875.0
2023-02-25 03:24:22,-149.0,-2.0,-3.0,-7.0,1.0,-600.0
2023-02-25 03:25:22,-101.0,78.0,4.0,0.0,-2.0,-92.0
2023-02-25 03:26:22,-266.0,-15.0,-3.0,-4.0,4.0,-105.0
2023-02-25 03:27:22,153.0,9.0,5.0,2.0,1.0,550.0
2023-02-25 03:28:22,-48.0,-3.0,-7.0,-4.0,-2.0,-378.0
2023-02-25 03:29:22,-166.0,-56.0,23.0,3.0,3.0,306.0
2023-02-25 06:45:02,4.0,3.0,0.0,3.0,5.0,22.0
2023-02-25 06:47:02,1005.0,73.0,4.0,0.0,7.0,1286.0
2023-02-25 06:48:02,-345.0,-63.0,58.0,-5.0,3.0,2036.0
