,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-07-08 02:28:34,175.0,-4.0,-1.0,3.0,2.0,179.0
2023-07-08 04:04:27,854.0,-19.0,2.0,3.0,2.0,1250.0
2023-07-08 04:05:27,-373.0,15.0,0.0,1.0,0.0,-732.0
2023-07-08 04:06:27,1199.0,40.0,1.0,2.0,0.0,1792.0
2023-07-08 04:16:27,-529.0,6.0,-1.0,-1.0,1.0,-233.0
2023-07-08 04:17:27,249.0,14.0,-2.0,1.0,-3.0,-633.0
2023-07-08 04:18:27,-331.0,-7.0,0.0,-1.0,3.0,-355.0
2023-07-08 04:23:27,-525.0,-14.0,0.0,0.0,0.0,-856.0
2023-07-08 04:26:27,316.0,6.0,1.0,1.0,1.0,589.0
2023-07-08 04:27:27,108.0,-2.0,-1.0,2.0,-1.0,189.0
2023-07-08 04:31:27,-1210.0,-56.0,1.0,-3.0,-1.0,-1147.0
2023-07-08 10:51:30,-107.0,13.0,-1.0,7.0,4.0,-66.0
2023-07-08 10:53:30,228.0,-6.0,0.0,2.0,1.0,335.0
2023-07-08 10:54:30,634.0,8.0,0.0,3.0,1.0,1009.0
2023-07-08 10:58:30,-115.0,3.0,1.0,0.0,-1.0,-489.0
2023-07-08 11:04:30,-607.0,-22.0,0.0,6.0,-1.0,-535.0
2023-07-08 11:13:29,-910.0,-19.0,0.0,-8.0,2.0,-915.0
2023-07-08 11:15:29,1168.0,-21.0,-1.0,0.0,-2.0,422.0
2023-07-08 11:22:29,-1187.0,12.0,0.0,2.0,1.0,-711.0
2023-07-08 22:58:22,25.0,3.0,0.0,0.0,3.0,40.0
2023-07-08 23:02:22,47.0,45.0,-2.0,4.0,6.0,-310.0
2023-07-08 23:04:22,586.0,-8.0,4.0,2.0,2.0,1463.0
2023-07-08 23:05:22,-540.0,6.0,-4.0,2.0,-1.0,-1457.0
2023-07-08 23:09:22,413.0,1.0,1.0,0.0,1.0,447.0
2023-07-08 23:14:22,-646.0,1.0,-1.0,1.0,-1.0,-831.0
2023-07-08 23:17:22,350.0,9.0,0.0,0.0,0.0,408.0
2023-07-08 23:23:22,-1267.0,-82.0,2.0,-1.0,-1.0,-477.0
